250  220.322
255  237.744
260  255.731
265  274.018
270  292.099
275  309.447
280  325.191
285  338.276
290  347.868
295  353.425
300  355.084
305  353.621
310  350.094
315  345.337
320  339.706
325  333.928
330  326.817
335  320.34
340  314.588
345  310.175
